timestamp,node_id,location,night,motion,brightness_pct,voltage_V,current_A,power_W,energy_kWh,rssi
2026-04-20 14:18:08,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.000922,
2026-04-20 14:18:11,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.00093,
2026-04-20 14:18:13,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.000938,
2026-04-20 14:18:15,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.000947,
2026-04-20 14:18:17,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.000955,
2026-04-20 14:18:19,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.000963,
2026-04-20 14:18:21,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.000971,
2026-04-20 14:18:23,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.000979,
2026-04-20 14:18:25,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.000987,
2026-04-20 14:18:27,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.000995,
2026-04-20 14:18:30,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000995,
2026-04-20 14:18:32,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000995,
2026-04-20 14:18:34,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001003,
2026-04-20 14:18:36,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001011,
2026-04-20 14:18:38,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.00102,
2026-04-20 14:18:40,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001028,
2026-04-20 14:18:42,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001036,
2026-04-20 14:18:44,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001044,
2026-04-20 14:18:46,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001052,
2026-04-20 14:18:49,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.00106,
2026-04-20 14:18:51,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001068,
2026-04-20 14:18:53,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001076,
2026-04-20 14:18:55,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001084,
2026-04-20 14:18:57,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001092,
2026-04-20 14:18:59,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001101,
2026-04-20 14:19:01,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001109,
2026-04-20 14:19:03,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001117,
2026-04-20 14:19:06,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001125,
2026-04-20 14:19:08,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001133,
2026-04-20 14:19:10,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001141,
2026-04-20 14:19:12,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001149,
2026-04-20 14:19:14,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.001149,
2026-04-20 14:19:16,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001157,
2026-04-20 14:19:18,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001165,
2026-04-20 14:19:20,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001173,
2026-04-20 14:19:22,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001182,
2026-04-20 14:19:25,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.00119,
2026-04-20 14:19:27,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001198,
2026-04-20 14:19:29,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001206,
2026-04-20 14:19:31,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001214,
2026-04-20 14:19:33,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001222,
2026-04-20 14:19:35,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.00123,
2026-04-20 14:19:37,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001238,
2026-04-20 14:19:39,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001246,
2026-04-20 14:19:41,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001255,
2026-04-20 14:19:44,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001263,
2026-04-20 14:19:46,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001271,
2026-04-20 14:19:48,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001279,
2026-04-20 14:19:50,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001287,
2026-04-20 14:19:52,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001295,
2026-04-20 14:19:54,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001303,
2026-04-20 14:19:56,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001311,
2026-04-20 14:19:58,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001319,
2026-04-20 14:20:00,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001327,
2026-04-20 14:20:03,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001336,
2026-04-20 14:20:05,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.001344,
2026-04-20 14:23:42,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002177,
2026-04-20 14:23:42,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002178,
2026-04-20 14:23:42,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002178,
2026-04-20 14:23:42,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002178,
2026-04-20 14:23:42,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002178,
2026-04-20 14:23:42,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002178,
2026-04-20 14:23:42,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002178,
2026-04-20 14:23:42,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002178,
2026-04-20 14:23:42,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002178,
2026-04-20 14:23:42,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,0,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,0,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:44,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:44,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:44,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:44,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:44,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:44,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:44,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:44,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:44,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:44,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:44,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:44,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:45,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:45,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:45,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:45,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:45,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:45,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:45,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:45,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:45,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:45,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:45,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:45,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:46,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:46,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:46,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:46,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:46,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:46,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002179,
2026-04-20 14:23:46,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002179,
2026-04-20 14:23:46,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002179,
2026-04-20 14:23:46,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.00218,
2026-04-20 14:23:48,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002188,
2026-04-20 14:23:50,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002196,
2026-04-20 14:23:52,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002204,
2026-04-20 14:23:54,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002212,
2026-04-20 14:23:56,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002212,
2026-04-20 14:23:59,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002212,
2026-04-20 14:24:01,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002212,
2026-04-20 14:24:03,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002212,
2026-04-20 14:24:05,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002212,
2026-04-20 14:24:07,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002212,
2026-04-20 14:24:09,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.00222,
2026-04-20 14:24:11,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002229,
2026-04-20 14:24:13,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002237,
2026-04-20 14:24:15,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002245,
2026-04-20 14:24:18,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002253,
2026-04-20 14:24:22,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:24:24,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:24:26,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:24:28,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:24:30,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:24:32,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:24:34,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:24:36,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:24:39,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:24:41,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:24:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:24:45,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:24:50,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:24:50,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:24:51,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:24:55,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:24:56,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:24:58,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:00,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:02,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:08,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:09,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:09,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:10,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:12,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:14,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:16,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:19,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:21,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:23,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:25,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:30,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:30,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:32,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:34,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:41,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:42,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:42,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:46,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:47,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:48,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:50,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:54,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:55,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:56,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:25:59,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:01,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:07,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:07,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:08,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:19,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:20,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:20,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:21,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:21,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:22,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:22,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:24,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:26,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:28,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:30,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:32,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:34,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:36,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:39,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:41,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:45,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:48,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:49,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:51,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:53,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:55,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:26:57,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:00,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:02,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:04,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:06,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:08,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:10,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:12,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:14,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:16,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:19,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:21,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:23,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:25,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:27,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:29,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:31,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:33,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:35,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:37,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:40,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
